chapter,chapter_url,pdf_name,pdf_url,local_path
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 03 Div 10, Transfers",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art03Division10.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art03Division10.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 03 Div 11, Leaves of Absence",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art03Division11.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art03Division11.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 03 Div 12, Resignation, Removal, Suspension, and Reduction in Compensation",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art03Division12.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art03Division12.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 03 Div 13, Efficiency",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art03Division13.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art03Division13.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 03 Div 14, Suspended Competition",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art03Division14.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art03Division14.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 03 Div 15, Reports to the Commission",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art03Division15.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art03Division15.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 03 Div 16, Administration",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art03Division16.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art03Division16.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 03 Div 17, Discrimination Complaints",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art03Division17.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art03Division17.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 03 Div 18, Contracts for Services",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art03Division18.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art03Division18.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 04 Div 01, Creation of System and Definitions",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art04Division01.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art04Division01.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 04 Div 02, General Member Contributions",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art04Division02.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art04Division02.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 04 Div 03, Safety Member Contributions",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art04Division03.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art04Division03.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 04 Div 04, Service Retirement",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art04Division04.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art04Division04.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 04 Div 05, Disability Retirements",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art04Division05.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art04Division05.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 04 Div 06, Optional Settlements and Survivor Benefits",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art04Division06.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art04Division06.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 04 Div 07, Death Benefits",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art04Division07.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art04Division07.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 04 Div 08, City's Contribution",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art04Division08.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art04Division08.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 04 Div 09, Powers and Duties of the Board",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art04Division09.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art04Division09.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 04 Div 10, Miscellaneous Provisions",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art04Division10.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art04Division10.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 04 Div 11, (Pension Act of 1981)",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art04Division11.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art04Division11.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 04 Div 12, Retiree Health Benefits for Employees Who Retire Before April 1, 2012",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art04Division12.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art04Division12.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 04 Div 13, Purchase of Service Credit",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art04Division13.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art04Division13.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 04 Div 14, Deferred Retirement Option Plan",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art04Division14.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art04Division14.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 04 Div 15, Investment Earnings, Supplemental Benefits and Adjustments",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art04Division15.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art04Division15.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 04 Div 16, Preservation of Benefit Plan",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art04Division16.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art04Division16.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 04 Div 17, Elected Officers' Retirement Plan",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art04Division17.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art04Division17.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 04 Div 18, Contracting Public Agencies",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art04Division18.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art04Division18.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 04 Div 19, Voter Approval of Retirement System Benefit Increases",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art04Division19.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art04Division19.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 05 Div 02, Fire Marshal",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art05Division02.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art05Division02.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 06 Div 00, No Division Title, Article Title - Board and Commissions",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art06Division00.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art06Division00.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 06 Div 01, General",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art06Division01.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art06Division01.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,City Clerk Administrative Guidelines,https://www.sandiego.gov/sites/default/files/city_clerk_administrative_guidelines.pdf,municipal_code_pdfs\Chapter_02_Government\city_clerk_administrative_guidelines.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 06 Div 03, Board of Library Commissioners",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art06Division03.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art06Division03.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 06 Div 04, Ethics Commission",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art06Division04.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art06Division04.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 06 Div 05, Community Forest Advisory Board",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art06Division05.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art06Division05.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 06 Div 06, Civic Events and Promotional Programs Allocation Board",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art06Division06.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art06Division06.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 06 Div 07, Commission for Arts and Culture",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art06Division07.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art06Division07.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 06 Div 09, Human Relations Commission",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art06Division09.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art06Division09.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 06 Div 10, Resiliency Advisory Board",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art06Division10.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art06Division10.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 06 Div 11, Commission on Police Practices",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art06Division11.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art06Division11.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 06 Div 15, Senior Affairs Advisory Board",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art06Division15.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art06Division15.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 06 Div 16, City of San Diego Youth Commission",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art06Division16.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art06Division16.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 06 Div 17, Audit Committee",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art06Division17.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art06Division17.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 06 Div 18, Parking Advisory Board",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art06Division18.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art06Division18.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 06 Div 19, City of San Diego Commission on Gang Prevention and Intervention",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art06Division19.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art06Division19.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 06 Div 20, City of San Diego Independent Rates Oversight Committee",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art06Division20.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art06Division20.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 06 Div 21, Consolidated Plan Advisory Board",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art06Division21.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art06Division21.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 06 Div 22, City of San Diego Airports Advisory Committee",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art06Division22.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art06Division22.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 06 Div 23, City of San Diego Community Reinvestment Review Advisory Committee",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art06Division23.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art06Division23.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 07 Div 01, Elections - General",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art07Division01.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art07Division01.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 07 Div 02, Nominations",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art07Division02.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art07Division02.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 07 Div 03, Write-In Candidates",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art07Division03.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art07Division03.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 07 Div 04, General Provisions for Ballots",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art07Division04.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art07Division04.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 07 Div 05, Ballots for Measures",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art07Division05.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art07Division05.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 07 Div 06, Ballots for Candidates",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art07Division06.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art07Division06.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 07 Div 07, General Provisions for Filling Vacancies in Elective Offices",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art07Division07.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art07Division07.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 07 Div 08, Procedure for Filling Vacancies in Elective Offices by Appointment",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art07Division08.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art07Division08.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 07 Div 09, Procedure for Filling Vacancies in Elective Offices by Special Election",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art07Division09.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art07Division09.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 07 Div 10, Initiative",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art07Division10.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art07Division10.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 07 Div 11, Referendum",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art07Division11.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art07Division11.pdf
"Chapter 02, Government",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-2,"Chap 02 Art 07 Div 14, Redistricting Commission",http://docs.sandiego.gov/municode/MuniCodeChapter02/Ch02Art07Division14.pdf,municipal_code_pdfs\Chapter_02_Government\Ch02Art07Division14.pdf
